Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date,Age,Customer_Type,City,Region,Bank_Name,Branch_ID,Firm_Revenue,Expenses,Profit_Margin,Year,Month
306483,208704,Business,1118,3128,27929,Fixed Deposit,15-01-2023,44,Employee,Solapur,South,HDFC Bank,1522,588533,71483,78.68,2023,2023-01
306484,207573,Savings,99212,1934,33675,Recurring Deposit,15-06-2024,59,Employee,Solapur,West,HDFC Bank,1231,354977,429650,-36.12,2024,2024-06
306485,200908,Savings,22405,2687,8897,Fixed Deposit,04-01-2025,78,Individual,Nashik,East,HDFC Bank,1843,446900,74601,-46.93,2025,2025-01
306486,202253,Current,80410,261,25510,Recurring Deposit,11-04-2023,47,Individual,Pune,West,HDFC Bank,1121,163874,355418,-32.31,2023,2023-04
306487,202025,Savings,20758,4990,2706,Mutual Fund,22-08-2024,72,Business,Mumbai,North,HDFC Bank,1682,394048,236916,77.54,2024,2024-08
306488,204319,Current,10071,3954,45326,Recurring Deposit,16-11-2024,52,Employee,Nashik,East,HDFC Bank,1532,387137,288541,75.64,2024,2024-11
306489,206181,Business,58427,616,30610,Recurring Deposit,23-12-2022,75,Employee,Kolhapur,West,HDFC Bank,1557,528963,202030,39.71,2022,2022-12
306490,200819,Current,10198,3491,15367,Fixed Deposit,04-08-2024,22,Business,Nashik,East,HDFC Bank,1642,225839,145485,-1.6,2024,2024-08
306491,203564,Current,83357,2460,29911,Fixed Deposit,04-08-2024,28,Employee,,North,HDFC Bank,1322,159560,344517,20.19,2024,2024-08
306492,208302,Savings,83582,4946,44867,Fixed Deposit,25-12-2023,26,Business,Pune,West,HDFC Bank,1840,160822,140365,-18.36,2023,2023-12
306493,203543,Savings,32417,1621,37795,Fixed Deposit,31-08-2022,75,Business,Nashik,North,HDFC Bank,1501,629391,62900,73.59,2022,2022-08
306494,206635,Current,39199,2445,48115,Fixed Deposit,07-12-2024,53,Individual,Solapur,South,HDFC Bank,1087,640762,202204,49.6,2024,2024-12
306495,200666,Current,8710,3827,14728,Mutual Fund,01-09-2024,48,Business,Mumbai,South,HDFC Bank,1448,810315,487186,29.49,2024,2024-09
306496,202145,Business,77099,1208,30837,Mutual Fund,28-09-2023,34,Employee,Nagpur,West,HDFC Bank,1939,114428,372258,1.78,2023,2023-09
306497,205820,Savings,55232,1800.853881,45044,Mutual Fund,31-01-2025,25,,Kolhapur,South,HDFC Bank,1614,460952,332600,31.29,2025,2025-01
306498,205116,Business,54437,3460,35876,Fixed Deposit,02-03-2024,37,Employee,Mumbai,South,HDFC Bank,1738,933730,476194,-3.84,2024,2024-03
306499,206741,Current,55898,4877.94927,38182,Recurring Deposit,16-03-2025,73,Individual,Kolhapur,West,HDFC Bank,1763,,32371,-20.86,2025,2025-03
306500,203645,Business,1978,2143,19360,Recurring Deposit,17-01-2025,73,Employee,Solapur,North,HDFC Bank,1641,651409,281103,67.94,2025,2025-01
306501,200258,Savings,9763,4683,23180,Recurring Deposit,13-01-2024,41,Employee,Nagpur,West,HDFC Bank,1980,373503,439458,54.86,2024,2024-01
306502,203533,Current,42380,639,4779,Recurring Deposit,29-08-2022,67,Business,Solapur,West,HDFC Bank,1299,848992,443017,6.07,2022,2022-08
306503,206502,Current,85769,1793,13472,Fixed Deposit,05-12-2022,28,Business,Solapur,South,HDFC Bank,1641,651409,281103,67.94,2022,2022-12
306504,206611,Business,90344,529,35621,Recurring Deposit,26-12-2022,78,Employee,Solapur,West,HDFC Bank,1794,982714,321173,77.49,2022,2022-12
306505,209704,Savings,71952,945,11278,Recurring Deposit,22-07-2024,22,Employee,Nagpur,South,HDFC Bank,1675,911226,307216,71.52,2024,2024-07
306506,205689,Current,35526,3262,21327,Fixed Deposit,04-12-2023,72,Employee,Pune,South,HDFC Bank,1880,782453,404371,7.86,2023,2023-12
306507,209373,Current,33359,4971,39481,Recurring Deposit,13-05-2024,23,Employee,Kolhapur,North,HDFC Bank,1721,988916,269074,55.32,2024,2024-05
306508,202282,Business,43411,654,23190,Mutual Fund,27-08-2023,47,Business,Pune,East,HDFC Bank,1907,403220,499568,-18,2023,2023-08
306509,201874,Current,26378,2948,29889,Recurring Deposit,05-01-2025,39,Business,Kolhapur,South,HDFC Bank,1689,853712,368049,37.12,2025,2025-01
306510,209086,Current,47234,925,48027,Mutual Fund,21-11-2022,30,Employee,Mumbai,North,HDFC Bank,1670,228145,166526,43.43,2022,2022-11
306511,200956,Savings,20092,2578,10593,Mutual Fund,27-06-2024,67,Business,Kolhapur,West,HDFC Bank,1258,169077,225065,67.75,2024,2024-06
306512,205531,Savings,43183,2454,29271,Fixed Deposit,07-10-2024,18,Employee,Mumbai,North,HDFC Bank,1019,112412,219553,-47.5,2024,2024-10
306513,204489,Business,86329,2560,20567,Mutual Fund,07-02-2024,62,Employee,Solapur,West,HDFC Bank,1924,242542,151511,66.41,2024,2024-02
306514,205263,Current,11792,2163,22433,Recurring Deposit,19-09-2023,53,Employee,Mumbai,West,HDFC Bank,1433,859751,391706,-16.86,2023,2023-09
306515,205022,Savings,19908,1447,23209,Fixed Deposit,23-07-2023,21,Employee,Nashik,East,HDFC Bank,1963,292442,407710,-34.39,2023,2023-07
306516,202057,Business,8601,1103,8480,Mutual Fund,22-07-2024,42,Individual,Pune,South,HDFC Bank,1220,118288,152324,-11.1,2024,2024-07
306517,202377,Savings,58848,4342,8114,Mutual Fund,07-08-2023,74,Business,Nagpur,North,HDFC Bank,1964,332636,325277,57.23,2023,2023-08
306518,209371,Business,64689,3790,41452,Mutual Fund,19-10-2023,36,Individual,Nashik,West,HDFC Bank,1220,118288,152324,-11.1,2023,2023-10
306519,200529,Business,1533,778,36725,Mutual Fund,21-12-2023,62,Business,Mumbai,West,HDFC Bank,1123,398968,482742,-49.01,2023,2023-12
306520,203562,Current,30735,641,48311,Recurring Deposit,28-11-2024,77,Business,Nagpur,East,HDFC Bank,1229,832356,101213,21.66,2024,2024-11
306521,209151,Business,26729,1151,12311,Recurring Deposit,18-01-2024,26,Individual,Mumbai,West,HDFC Bank,1329,64441,491589,96.79,2024,2024-01
306522,200263,Business,39697,2237.356276,24080,Fixed Deposit,05-08-2023,49,Individual,Kolhapur,North,HDFC Bank,1280,594325,256610,-22.13,2023,2023-08
306523,200477,Savings,8581,166,18586,Fixed Deposit,21-10-2024,52,Employee,,East,HDFC Bank,1287,710254,274736,95.39,2024,2024-10
306524,208547,Business,60563,3747,1036,Mutual Fund,29-03-2023,35,Business,Mumbai,West,HDFC Bank,1243,116821,332210,-16.66,2023,2023-03
306525,208254,Business,74702,4765,32892,Recurring Deposit,11-08-2024,73,Employee,Nagpur,North,HDFC Bank,1277,548115,219189,76.71,2024,2024-08
306526,204172,Savings,5326,1094,7535,Recurring Deposit,15-07-2024,43,Business,Pune,South,HDFC Bank,1734,,370131,-44.34,2024,2024-07
306527,201943,Savings,83514,4704,19568,Mutual Fund,16-02-2023,71,Business,Solapur,West,HDFC Bank,1795,674713,431390,82.1,2023,2023-02
306528,207622,Savings,68667,2983,40307,Fixed Deposit,24-10-2023,45,Business,Nashik,West,HDFC Bank,1231,354977,429650,-36.12,2023,2023-10
306529,202060,Savings,47526,3497,14848,Mutual Fund,22-07-2024,22,Employee,Mumbai,East,HDFC Bank,1218,519640,112598,32.53,2024,2024-07
306530,201714,Current,8063,100,20220,Fixed Deposit,19-04-2023,52,Business,Kolhapur,South,HDFC Bank,1430,858613,88611,-40.43,2023,2023-04
306531,203914,Current,2925,1650.424744,10389,Recurring Deposit,01-10-2023,24,Business,Solapur,East,HDFC Bank,1224,472462,274775,-18.91,2023,2023-10
306532,208860,Business,95586,3443,41161,Mutual Fund,21-02-2024,30,Individual,Mumbai,West,HDFC Bank,1314,656661,363562,98.79,2024,2024-02
306533,203599,Savings,57364,4565,32555,Fixed Deposit,14-02-2024,29,Employee,Solapur,South,HDFC Bank,1134,657173,370102,50.26,2024,2024-02
306534,208659,Current,56932,1660,35968,Fixed Deposit,27-11-2023,72,Business,Solapur,East,HDFC Bank,1717,508700,476988,90.58,2023,2023-11
306535,204436,Business,55929,492,49551,Fixed Deposit,21-03-2022,52,Employee,Kolhapur,West,HDFC Bank,1930,148353,34415,-6.33,2022,2022-03
306536,203126,Current,72311,298,47239,Mutual Fund,13-05-2022,25,Individual,Pune,South,HDFC Bank,1226,404512,314309,87.43,2022,2022-05
306537,207501,Current,11741,4746,8229,Mutual Fund,05-06-2023,62,Employee,Solapur,West,HDFC Bank,1690,833490,416070,50.07,2023,2023-06
306538,206454,Current,11086,4154,28605,Recurring Deposit,01-10-2024,34,Business,Nashik,West,HDFC Bank,1997,621061,220131,40.53,2024,2024-10
306539,204776,Business,87631,742,7241,Fixed Deposit,15-04-2022,75,Business,Kolhapur,North,HDFC Bank,1691,75224,300760,-22.01,2022,2022-04
306540,201743,Current,52239,614,27801,Mutual Fund,02-06-2024,53,Employee,Mumbai,East,HDFC Bank,1016,366811,326818,9.12,2024,2024-06
306541,206757,Business,35407,3498,26925,Mutual Fund,16-10-2022,57,Business,Kolhapur,West,HDFC Bank,1141,83554,441985,-19.24,2022,2022-10
306542,205532,Savings,15158,1586,44667,Recurring Deposit,02-07-2023,75,Employee,Nagpur,North,HDFC Bank,1566,699406,70871,22.36,2023,2023-07
306543,200279,Savings,78695,3386,4023,Fixed Deposit,31-03-2022,66,Individual,Nashik,East,HDFC Bank,1399,140607,234585,62.78,2022,2022-03
306544,206194,Savings,37199,4061,28232,Mutual Fund,30-06-2023,59,Individual,Nagpur,North,HDFC Bank,1159,643809,21990,2.75,2023,2023-06
306545,207444,Savings,18093,4328,7024,Mutual Fund,28-02-2023,76,Business,Nashik,West,HDFC Bank,1303,213633,285632,51.95,2023,2023-02
306546,203030,Current,73672,1462,40201,Mutual Fund,17-02-2023,54,Individual,Pune,East,HDFC Bank,1060,305241,220112,18.76,2023,2023-02
306547,208538,Current,68523,2106,40918,Mutual Fund,23-07-2023,,Individual,Mumbai,West,HDFC Bank,1992,87795,176863,-34.13,2023,2023-07
306548,201396,Savings,13849,4735,42704,Recurring Deposit,23-04-2022,39,Employee,Solapur,West,HDFC Bank,1125,882724,350146,72.08,2022,2022-04
306549,206026,Business,28577,3831.434909,18700,Recurring Deposit,24-02-2025,26,Individual,Pune,West,HDFC Bank,1083,590910,395017,59.66,2025,2025-02
306550,202773,Current,10862,2146,27691,Fixed Deposit,23-05-2023,60,,Mumbai,East,HDFC Bank,1398,86814,87041,-33.07,2023,2023-05
306551,206008,Current,16584,2584,45740,Recurring Deposit,28-07-2024,55,Individual,Solapur,South,HDFC Bank,1603,259503,150348,99.05,2024,2024-07
306552,202770,Business,28396,1867,17063,Fixed Deposit,23-05-2024,48,Business,Pune,East,HDFC Bank,1220,118288,152324,-11.1,2024,2024-05
306553,206023,Business,63631,2418,26931,Fixed Deposit,01-08-2024,21,Individual,Solapur,East,HDFC Bank,1723,869200,146410,77.34,2024,2024-08
306554,209210,Business,54766,4818,23112,Mutual Fund,23-08-2024,59,Employee,Kolhapur,East,HDFC Bank,1410,674319,447914,19.85,2024,2024-08
306555,203734,Savings,22455,4568,40986,Mutual Fund,24-08-2024,77,Business,Kolhapur,North,HDFC Bank,1628,127458,410392,-44.04,2024,2024-08
306556,200807,Savings,33292,594,17328,Mutual Fund,16-11-2022,40,Individual,,South,HDFC Bank,1677,324674,150107,69.89,2022,2022-11
306557,201800,Business,55896,1609,18342,Fixed Deposit,14-08-2022,75,Individual,Nagpur,East,HDFC Bank,1377,128550,243978,0.53,2022,2022-08
306558,209367,Savings,87602,2906,10854,Mutual Fund,18-05-2022,64,Business,Kolhapur,South,HDFC Bank,1549,106960,371902,-34.11,2022,2022-05
306559,208267,Savings,11426,2773,6724,Mutual Fund,05-03-2024,42,Individual,Nashik,South,HDFC Bank,1675,911226,307216,71.52,2024,2024-03
306560,200735,Business,12420,4309,44485,Recurring Deposit,24-09-2023,46,Business,Pune,South,HDFC Bank,1542,438639,76596,68.97,2023,2023-09
306561,202689,Current,78238,1345,15428,Recurring Deposit,18-11-2022,40,Individual,Kolhapur,West,HDFC Bank,1479,787828,455970,-21.03,2022,2022-11
306562,205370,Savings,53086,822,3227,Recurring Deposit,22-10-2022,63,Business,Pune,West,HDFC Bank,1154,581172,126846,80.14,2022,2022-10
306563,202307,Business,85568,2717,11768,Recurring Deposit,06-05-2023,71,Individual,Pune,South,HDFC Bank,1119,772777,279646,-38.22,2023,2023-05
306564,206460,Business,8647,2495,34314,Fixed Deposit,12-10-2023,76,Business,Kolhapur,West,HDFC Bank,1997,621061,220131,40.53,2023,2023-10
306565,201149,Business,37893,4218,45044,Mutual Fund,10-09-2024,,Individual,Nagpur,East,HDFC Bank,1178,728072,294584,-31.18,2024,2024-09
306566,204799,Current,48507,571,22549,Recurring Deposit,13-04-2023,71,,Mumbai,East,HDFC Bank,1918,671706,75940,-21.5,2023,2023-04
306567,200547,Business,59333,4183,41867,Fixed Deposit,17-03-2023,42,Business,Kolhapur,West,HDFC Bank,1744,455970,157803,-25.74,2023,2023-03
306568,209574,Business,71722,1629,45035,Fixed Deposit,23-04-2023,60,Employee,Nagpur,North,HDFC Bank,1406,,301277,-36.56,2023,2023-04
306569,204261,Current,63012,686,16164,Mutual Fund,30-06-2023,70,Employee,Mumbai,East,HDFC Bank,1677,324674,150107,69.89,2023,2023-06
306570,206481,Business,43283,3186,45224,Fixed Deposit,10-08-2022,59,Business,Solapur,West,HDFC Bank,1894,585030,434577,-21.02,2022,2022-08
306571,209007,Savings,16528,489,40397,Fixed Deposit,23-08-2024,21,Employee,Pune,West,HDFC Bank,1292,,373494,-7.89,2024,2024-08
306572,203817,Current,79669,2138,14082,Fixed Deposit,02-12-2023,69,Individual,Solapur,West,HDFC Bank,1158,290733,485981,4.16,2023,2023-12
306573,200413,Current,47887,4226,19139,Recurring Deposit,21-08-2024,53,Business,Solapur,South,HDFC Bank,1126,205625,485899,45.54,2024,2024-08
306574,203811,Business,45169,878,24640,Recurring Deposit,21-02-2023,56,Individual,Solapur,East,HDFC Bank,1530,314730,200082,-12.8,2023,2023-02
306575,200702,Savings,4856,4007,26559,Recurring Deposit,18-07-2022,57,Individual,Nagpur,North,HDFC Bank,1188,295840,253739,-24.03,2022,2022-07
306576,205144,Current,7158,1074,12713,Mutual Fund,07-08-2023,53,Individual,Nashik,West,HDFC Bank,1398,86814,87041,-33.07,2023,2023-08
306577,208963,Business,14916,979,17150,Mutual Fund,08-04-2024,40,Business,Kolhapur,East,HDFC Bank,1744,455970,157803,-25.74,2024,2024-04
306578,201525,Business,35484,7046.296441,25882,Mutual Fund,14-12-2022,29,Employee,Kolhapur,West,HDFC Bank,1090,629001,345832,97.09,2022,2022-12
306579,203424,Current,47561,3953,35133,Recurring Deposit,17-04-2024,79,Business,Mumbai,South,HDFC Bank,1595,239159,433444,-2.95,2024,2024-04
306580,208640,Current,11184,3195,18745,Fixed Deposit,24-02-2025,52,Employee,Kolhapur,South,HDFC Bank,1704,665137,183947,32.52,2025,2025-02
306581,202624,Business,24602,5031.85052,24735,Fixed Deposit,16-03-2025,32,Employee,Nagpur,South,HDFC Bank,1409,943377,446561,-3.12,2025,2025-03
306582,201562,Current,53344,1192,30491,Mutual Fund,01-09-2024,63,Individual,Pune,North,HDFC Bank,1168,752153,249575,68.05,2024,2024-09
306583,207886,Savings,16425,2770,19485,Mutual Fund,16-08-2022,33,Employee,Nagpur,South,HDFC Bank,1289,223333,489874,-19.23,2022,2022-08
306584,205207,Savings,61441,3837,24695,Recurring Deposit,30-09-2024,42,Business,Pune,West,HDFC Bank,1635,911994,132692,20.82,2024,2024-09
306585,203003,Business,55250,2241,31943,Mutual Fund,12-12-2024,62,Business,Nagpur,North,HDFC Bank,1279,667636,450223,-8.21,2024,2024-12
306586,203307,Savings,36708,2102.379178,25320,Recurring Deposit,30-06-2023,30,Individual,Nashik,North,HDFC Bank,1255,851690,146308,35.92,2023,2023-06
306587,204145,Business,26885,3731,36425,Mutual Fund,18-05-2022,52,Employee,Nashik,West,HDFC Bank,1282,426304,290311,-38.11,2022,2022-05
306588,208374,Current,79570,349,10708,Fixed Deposit,01-09-2024,50,Employee,Mumbai,East,HDFC Bank,1045,743144,255822,50.49,2024,2024-09
306589,200393,Current,38512,3990,20353,Fixed Deposit,03-11-2023,55,Employee,Mumbai,North,HDFC Bank,1660,861779,402728,14.85,2023,2023-11
306590,202924,Business,69603,4195.218581,37845,Recurring Deposit,20-07-2022,60,Employee,Nashik,West,HDFC Bank,1833,540579,245439,43.19,2022,2022-07
306591,201768,Business,57079,3573,42403,Fixed Deposit,15-06-2022,52,Business,Nagpur,East,HDFC Bank,1336,818810,30204,74.59,2022,2022-06
306592,204281,Current,94207,3670,22997,Fixed Deposit,22-08-2023,36,Business,Nagpur,East,HDFC Bank,1059,920571,191047,54.46,2023,2023-08
306593,208280,Business,38077,127,15277,Fixed Deposit,12-09-2023,,Employee,,North,HDFC Bank,1078,616031,473422,14.03,2023,2023-09
306594,200085,Savings,63227,2780.987979,26123,Recurring Deposit,24-01-2024,67,Employee,Mumbai,North,HDFC Bank,1117,286476,326419,-1.85,2024,2024-01
306595,203687,Savings,39973,4652,4080,Mutual Fund,28-12-2023,69,Individual,Mumbai,South,HDFC Bank,1113,963430,275162,-30.54,2023,2023-12
306596,200119,Savings,82533,1572,12398,Mutual Fund,24-09-2022,70,Individual,Kolhapur,North,HDFC Bank,1012,969777,347637,-11.4,2022,2022-09
306597,208279,Current,49461,2951,15878,Recurring Deposit,08-03-2023,65,Business,Pune,East,HDFC Bank,1246,325740,136796,76.26,2023,2023-03
306598,209370,Current,28699,3676,25885,Mutual Fund,29-12-2024,,Business,Pune,East,HDFC Bank,1166,744810,50143,33.07,2024,2024-12
306599,200911,Current,21778,127.0623064,10411,Fixed Deposit,11-10-2024,33,Employee,Nashik,South,HDFC Bank,1092,,493705,48.98,2024,2024-10
306600,203365,Business,22129,1309,33458,Fixed Deposit,07-04-2022,53,Individual,Mumbai,North,HDFC Bank,1152,666200,469751,18.45,2022,2022-04
306601,208116,Current,46377,681,3764,Fixed Deposit,29-11-2024,68,Employee,Kolhapur,East,HDFC Bank,1327,152201,149226,57.31,2024,2024-11
306602,202582,Current,97192,3296,18736,Recurring Deposit,27-11-2024,73,Individual,Nashik,West,HDFC Bank,1804,389112,355386,91.47,2024,2024-11
306603,204791,Savings,46668,1961,4634,Recurring Deposit,05-11-2023,51,Employee,Nashik,North,HDFC Bank,1544,995324,430464,94.62,2023,2023-11
306604,201742,Current,78838,2015,26981,Fixed Deposit,13-06-2022,36,Employee,Pune,East,HDFC Bank,1241,334277,234837,-13.74,2022,2022-06
306605,200734,Business,48699,2595,39545,Recurring Deposit,07-07-2023,28,Business,Nagpur,South,HDFC Bank,1190,945199,479231,-10.01,2023,2023-07
306606,207114,Business,67865,569,41406,Recurring Deposit,12-06-2024,25,Employee,Pune,South,HDFC Bank,1906,,35684,47.26,2024,2024-06
306607,200052,Savings,8208,1142,33470,Recurring Deposit,23-05-2022,69,Employee,Solapur,West,HDFC Bank,1221,,282585,7.37,2022,2022-05
306608,201737,Savings,60680,3883,28698,Fixed Deposit,30-07-2023,40,Individual,Nagpur,West,HDFC Bank,1453,517372,226511,-18.88,2023,2023-07
306609,209927,Business,2701,2467,11429,Recurring Deposit,06-07-2024,41,Employee,Nagpur,North,HDFC Bank,1899,456261,269692,-24.56,2024,2024-07
306610,207683,Savings,95675,1851,22892,Recurring Deposit,14-08-2024,30,Business,Nashik,West,HDFC Bank,1328,898320,279897,-11.11,2024,2024-08
306611,203996,Savings,15713,652,45169,Fixed Deposit,08-11-2022,39,Individual,Kolhapur,East,HDFC Bank,1657,205344,244843,56.26,2022,2022-11
306612,201964,Business,54439,1302,27030,Mutual Fund,10-08-2023,43,Business,Nagpur,East,HDFC Bank,1774,540674,22332,30.09,2023,2023-08
306613,204968,Savings,81265,2656,8207,Fixed Deposit,09-05-2024,77,Individual,Mumbai,West,HDFC Bank,1007,427163,111053,-9.09,2024,2024-05
306614,204733,Business,22091,171,38646,Fixed Deposit,08-03-2025,62,Individual,Pune,South,HDFC Bank,1047,655189,116716,41.34,2025,2025-03
306615,208904,Business,25497,4926,15147,Recurring Deposit,26-02-2023,75,Employee,Kolhapur,West,HDFC Bank,1291,70949,354685,97.7,2023,2023-02
306616,206127,Business,13602,4942,35658,Mutual Fund,13-11-2022,39,Individual,Pune,East,HDFC Bank,1646,,27694,22.19,2022,2022-11
306617,205842,Savings,32883,1382,1164,Recurring Deposit,07-06-2022,22,Employee,Mumbai,West,HDFC Bank,1065,738465,454834,39.67,2022,2022-06
306618,208810,Business,24097,244,37043,Recurring Deposit,30-01-2025,69,Employee,Kolhapur,West,HDFC Bank,1877,360389,474777,-7.53,2025,2025-01
306619,207280,Current,79040,1618,32518,Mutual Fund,21-11-2023,39,Business,Mumbai,West,HDFC Bank,1172,635646,439728,95.97,2023,2023-11
306620,208858,Current,30616,3241,19255,Mutual Fund,11-02-2024,53,Business,Nashik,East,HDFC Bank,1682,394048,236916,77.54,2024,2024-02
306621,204269,Current,19512,1021,24487,Fixed Deposit,30-09-2024,37,Employee,Kolhapur,North,HDFC Bank,1042,993460,488468,0.82,2024,2024-09
306622,206328,Savings,73151,3347,17724,Fixed Deposit,30-08-2024,66,Employee,Pune,West,HDFC Bank,1564,764357,390222,72.88,2024,2024-08
306623,204491,Business,57058,4279,30878,Fixed Deposit,13-05-2024,57,Individual,Solapur,North,HDFC Bank,1965,962198,449458,-32.97,2024,2024-05
306624,201221,Current,48666,381,37476,Recurring Deposit,07-08-2022,77,Employee,Solapur,West,HDFC Bank,1459,649437,238318,70.19,2022,2022-08
306625,208100,Business,17812,2521,43323,Recurring Deposit,28-02-2023,65,Employee,Mumbai,North,HDFC Bank,1936,854202,51715,56.51,2023,2023-02
306626,204805,Savings,42329,2131,19235,Mutual Fund,20-01-2024,73,Business,Kolhapur,South,HDFC Bank,1438,821078,332798,-13.95,2024,2024-01
